"country_name","country_code","indicator_name","indicator_code","debt"
"Somalia","SOM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","41495623.0"
"Somalia","SOM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1611266.0"
"Somalia","SOM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","40700638.2"
"Somalia","SOM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","13669987.2"
"Somalia","SOM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","794984.8"
"Somalia","SOM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","15281253.2"
"Somalia","SOM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","41495623.0"
"Somalia","SOM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","15281253.2"
"South Africa","ZAF","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1795532789.8"
"South Africa","ZAF","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5150315928.7"
"South Africa","ZAF","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","455844573.5"
"South Africa","ZAF","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","326323222.2"
"South Africa","ZAF","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","21333965.0"
"South Africa","ZAF","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","322335182.7"
"South Africa","ZAF","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1261754767.6"
"South Africa","ZAF","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","464897352.3"
"South Africa","ZAF","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","778179756.2"
"South Africa","ZAF","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1588077989.8"
"South Africa","ZAF","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","486231317.3"
"South Africa","ZAF","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","8929681035.1"
"South Africa","ZAF","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2445999722.9"
"South Asia","SAS","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","43045037412.3"
"South Asia","SAS","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","33133975598.7"
"South Asia","SAS","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","18692504643.9"
"South Asia","SAS","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","22142191231.5"
"South Asia","SAS","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3994343939.6"
"South Asia","SAS","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","12327027190.2"
"South Asia","SAS","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","18865112112.4"
"South Asia","SAS","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","6761956732.0"
"South Asia","SAS","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","31019531834.1"
"South Asia","SAS","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","41007303343.9"
"South Asia","SAS","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","10756300671.6"
"South Asia","SAS","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","87359706012.2"
"South Asia","SAS","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","35780328170.0"
"Sri Lanka","LKA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","2861412502.9"
"Sri Lanka","LKA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","2136073811.4"
"Sri Lanka","LKA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","3438416651.5"
"Sri Lanka","LKA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1929621838.4"
"Sri Lanka","LKA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","397623147.6"
"Sri Lanka","LKA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","646407703.3"
"Sri Lanka","LKA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","859948099.7"
"Sri Lanka","LKA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","463733295.4"
"Sri Lanka","LKA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","4084824354.8"
"Sri Lanka","LKA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2789569938.1"
"Sri Lanka","LKA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","861356443.0"
"Sri Lanka","LKA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","8800011691.8"
"Sri Lanka","LKA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2711554270.0"
"St. Lucia","LCA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","114076112.4"
"St. Lucia","LCA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","47215660.7"
"St. Lucia","LCA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","2413899.2"
"St. Lucia","LCA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","61963000.0"
"St. Lucia","LCA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","15885415.0"
"St. Lucia","LCA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","20897305.2"
"St. Lucia","LCA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","52113112.4"
"St. Lucia","LCA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","7987134.6"
"St. Lucia","LCA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","23311204.4"
"St. Lucia","LCA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","114076112.4"
"St. Lucia","LCA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","23872549.6"
"St. Lucia","LCA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","23511204.4"
"St. Vincent and the Grenadines","VCT","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","141128193.1"
"St. Vincent and the Grenadines","VCT","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","16194206.3"
"St. Vincent and the Grenadines","VCT","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","5778214.2"
"St. Vincent and the Grenadines","VCT","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","54421486.2"
"St. Vincent and the Grenadines","VCT","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","5391219.7"
"St. Vincent and the Grenadines","VCT","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","27028240.7"
"St. Vincent and the Grenadines","VCT","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","86706706.9"
"St. Vincent and the Grenadines","VCT","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","10349912.5"
"St. Vincent and the Grenadines","VCT","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","32806454.9"
"St. Vincent and the Grenadines","VCT","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","141128193.1"
"St. Vincent and the Grenadines","VCT","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","15741132.2"
"St. Vincent and the Grenadines","VCT","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","34724827.1"
"Sudan","SDN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","425653449.2"
"Sudan","SDN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","46323779.0"
"Sudan","SDN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","174746048.2"
"Sudan","SDN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","189214026.9"
"Sudan","SDN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","17899549.9"
"Sudan","SDN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","234496829.6"
"Sudan","SDN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","236439422.3"
"Sudan","SDN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","28424229.1"
"Sudan","SDN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","409242877.8"
"Sudan","SDN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","425653449.2"
"Sudan","SDN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","46323779.0"
"Sudan","SDN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","409242877.8"
"Suriname","SUR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","254871721.0"
"Suriname","SUR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","195628450.6"
"Suriname","SUR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","86664487.7"
"Suriname","SUR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","77109219.3"
"Suriname","SUR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14512955.6"
"Suriname","SUR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","74255131.9"
"Suriname","SUR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","129284050.7"
"Suriname","SUR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","67113315.0"
"Suriname","SUR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","160919619.6"
"Suriname","SUR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","206393270.0"
"Suriname","SUR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","81626270.6"
"Suriname","SUR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","433030095.4"
"Suriname","SUR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","247065384.7"
"Syrian Arab Republic","SYR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","480.0"
"Syrian Arab Republic","SYR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","8596433.5"
"Syrian Arab Republic","SYR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","23955509.6"
"Syrian Arab Republic","SYR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1022652.0"
"Syrian Arab Republic","SYR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","29856446.2"
"Syrian Arab Republic","SYR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","480.0"
"Syrian Arab Republic","SYR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","7567151.5"
"Syrian Arab Republic","SYR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","53811955.8"
"Syrian Arab Republic","SYR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","480.0"
"Syrian Arab Republic","SYR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","8589803.5"
"Syrian Arab Republic","SYR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","54363350.8"
"Tajikistan","TJK","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","213616025.8"
"Tajikistan","TJK","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","262495709.3"
"Tajikistan","TJK","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","118961816.6"
"Tajikistan","TJK","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","9511016.6"
"Tajikistan","TJK","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","20735555.0"
"Tajikistan","TJK","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","138782770.7"
"Tajikistan","TJK","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","204105009.2"
"Tajikistan","TJK","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","35615004.3"
"Tajikistan","TJK","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","257744587.3"
"Tajikistan","TJK","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","213616025.8"
"Tajikistan","TJK","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","56350559.3"
"Tajikistan","TJK","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","387903645.4"
"Tajikistan","TJK","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","130159058.1"
"Tanzania","TZA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3169235278.3"
"Tanzania","TZA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","884068278.3"
"Tanzania","TZA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","393884095.8"
"Tanzania","TZA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","585121714.0"
"Tanzania","TZA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","54059314.5"
"Tanzania","TZA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","380478560.5"
"Tanzania","TZA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1622758238.2"
"Tanzania","TZA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","230731848.8"
"Tanzania","TZA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","774362656.3"
"Tanzania","TZA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2207879952.2"
"Tanzania","TZA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","284791163.3"
"Tanzania","TZA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2495103541.2"
"Tanzania","TZA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","639812810.1"
"Thailand","THA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","26194149.5"
"Thailand","THA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4202140491.2"
"Thailand","THA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","200018133.5"
"Thailand","THA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","26194149.5"
"Thailand","THA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","25181550.2"
"Thailand","THA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","676806250.3"
"Thailand","THA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","95970000.0"
"Thailand","THA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","876824383.8"
"Thailand","THA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","26194149.5"
"Thailand","THA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","121151550.2"
"Thailand","THA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","12705144383.8"
"Thailand","THA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","11378320000.0"
"Timor-Leste","TLS","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","122722046.5"
"Timor-Leste","TLS","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","12725781.2"
"Timor-Leste","TLS","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1930420.3"
"Timor-Leste","TLS","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","18163300.7"
"Timor-Leste","TLS","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","920401.6"
"Timor-Leste","TLS","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","16735705.8"
"Timor-Leste","TLS","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","104558745.8"
"Timor-Leste","TLS","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","11805379.6"
"Timor-Leste","TLS","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","18666126.1"
"Timor-Leste","TLS","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","122722046.5"
"Timor-Leste","TLS","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","12725781.2"
"Timor-Leste","TLS","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","18666126.1"
"Togo","TGO","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","700252679.2"
"Togo","TGO","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","108563572.7"
"Togo","TGO","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","78917055.7"
"Togo","TGO","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","195704932.8"
"Togo","TGO","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14335533.3"
"Togo","TGO","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","97553128.1"
"Togo","TGO","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","367226797.6"
"Togo","TGO","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","28205379.4"
"Togo","TGO","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","176470183.8"
"Togo","TGO","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","562931730.4"
"Togo","TGO","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","42540912.7"
"Togo","TGO","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","215976555.5"
"Tonga","TON","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1325948.1"
"Tonga","TON","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","2312647.0"
"Tonga","TON","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","16356891.4"
"Tonga","TON","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1594854.1"
"Tonga","TON","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","2868668.9"
"Tonga","TON","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1325948.1"
"Tonga","TON","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","717792.9"
"Tonga","TON","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","19225560.3"
"Tonga","TON","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1325948.1"
"Tonga","TON","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","2312647.0"
"Tonga","TON","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","19225560.3"
"Tunisia","TUN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3196653477.6"
"Tunisia","TUN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","793472229.5"
"Tunisia","TUN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1159654285.9"
"Tunisia","TUN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1179259948.4"
"Tunisia","TUN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","125919746.7"
"Tunisia","TUN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","1179948537.5"
"Tunisia","TUN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1839942252.8"
"Tunisia","TUN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","384867257.1"
"Tunisia","TUN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2339602823.4"
"Tunisia","TUN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3019202201.2"
"Tunisia","TUN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","510787003.8"
"Tunisia","TUN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","4287270273.0"
"Tunisia","TUN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","576005223.0"
"Turkiye","TUR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","6811439033.3"
"Turkiye","TUR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","16570457630.4"
"Turkiye","TUR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","693996554.6"
"Turkiye","TUR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1212640842.0"
"Turkiye","TUR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","304208218.7"
"Turkiye","TUR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","2715589127.0"
"Turkiye","TUR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2438689011.0"
"Turkiye","TUR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1330870058.2"
"Turkiye","TUR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","3409585681.6"
"Turkiye","TUR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3651329853.0"
"Turkiye","TUR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1635078276.9"
"Turkiye","TUR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","63478512720.4"
"Turkiye","TUR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","44990091460.0"
"Turkmenistan","TKM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","191497903.8"
"Turkmenistan","TKM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","175837025.3"
"Turkmenistan","TKM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","523165755.2"
"Turkmenistan","TKM","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","51193926.8"
"Turkmenistan","TKM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","51448935.3"
"Turkmenistan","TKM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","112008313.1"
"Turkmenistan","TKM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","126984800.0"
"Turkmenistan","TKM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","87503000.0"
"Turkmenistan","TKM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","635174068.3"
"Turkmenistan","TKM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","178178726.8"
"Turkmenistan","TKM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","138951935.3"
"Turkmenistan","TKM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","822554786.5"
"Turkmenistan","TKM","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","4223608.3"
"Uganda","UGA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1496003257.0"
"Uganda","UGA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","544503104.0"
"Uganda","UGA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","355311691.8"
"Uganda","UGA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","639158233.4"
"Uganda","UGA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","143007338.6"
"Uganda","UGA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","380218831.1"
"Uganda","UGA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","841252320.8"
"Uganda","UGA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","149584020.4"
"Uganda","UGA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","735530522.9"
"Uganda","UGA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1480410554.2"
"Uganda","UGA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","292591359.0"
"Uganda","UGA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1838868734.6"
"Uganda","UGA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1037472000.0"
"Ukraine","UKR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1518755071.7"
"Ukraine","UKR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5283747545.9"
"Ukraine","UKR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","911115140.3"
"Ukraine","UKR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","104264569.8"
"Ukraine","UKR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","158856081.3"
"Ukraine","UKR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","2685393449.4"
"Ukraine","UKR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1329694381.5"
"Ukraine","UKR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1733149100.0"
"Ukraine","UKR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","3596508589.7"
"Ukraine","UKR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1433958951.3"
"Ukraine","UKR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1892005181.3"
"Ukraine","UKR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","16102146301.4"
"Ukraine","UKR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","8391163382.7"
"Upper middle income","UMC","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","71654579458.3"
"Upper middle income","UMC","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","183487550987.8"
"Upper middle income","UMC","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","37068986523.3"
"Upper middle income","UMC","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","15623289390.4"
"Upper middle income","UMC","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","5357603121.6"
"Upper middle income","UMC","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","32030261610.7"
"Upper middle income","UMC","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","28382641105.0"
"Upper middle income","UMC","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","22815494814.9"
"Upper middle income","UMC","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","69099248134.0"
"Upper middle income","UMC","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","44005930495.4"
"Upper middle income","UMC","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","28173097936.5"
"Upper middle income","UMC","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","604563651993.6"
"Upper middle income","UMC","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","389347695691.5"
"Uzbekistan","UZB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3320907658.9"
"Uzbekistan","UZB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1578043506.1"
"Uzbekistan","UZB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","484076382.6"
"Uzbekistan","UZB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1064310896.6"
