ln_ing_lab,lngasfam,nucleo,age_squared,sch,niv_edu_g_Secundaria completa,niv_edu_g_Secundaria incompleta,niv_edu_g_Superior completa,niv_edu_g_Superior incompleta,pobreza_pobre extremo,pobreza_pobre no extremo,jefe_Yes,urban_urbano,ramactsec_Sector Secundario,ramactsec_Sector Terciario,male_Mujer
6.745628356933594,7.687203884124756,1,2500,11,True,False,False,False,False,False,True,True,True,False,True
7.141574859619141,7.687203884124756,1,529,16,False,False,True,False,False,False,False,True,False,True,True
7.313553810119629,8.101006507873535,1,3136,16,False,False,True,False,False,False,True,True,False,True,False
7.407216548919678,8.101006507873535,1,3136,16,False,False,True,False,False,False,False,True,False,True,True
6.644440650939941,7.683476448059082,1,2401,11,True,False,False,False,False,False,False,True,False,False,False
7.135952949523926,7.683476448059082,1,529,14,False,False,True,False,False,False,False,True,False,True,True
6.644440650939941,7.683476448059082,2,729,12,False,False,False,True,False,False,False,True,False,False,False
6.434585199767968,7.728560447692871,0,4489,11,True,False,False,False,False,False,True,True,False,True,True
7.478263854980469,8.590292930603027,1,1936,17,False,False,True,False,False,False,True,True,False,True,True
8.002359390258789,8.590292930603027,1,2809,13,False,False,False,True,False,False,False,True,True,False,False
6.901653289794922,8.542845726013184,1,2704,14,False,False,True,False,False,False,True,True,True,False,False
7.329093933105469,8.542845726013184,1,529,14,False,False,True,False,False,False,False,True,True,False,False
7.330405235290527,8.542845726013184,1,400,11,True,False,False,False,False,False,False,True,False,True,False
7.161169528961182,8.542845726013184,1,361,11,True,False,False,False,False,False,False,True,False,True,False
7.357131004333496,7.712230205535889,1,2025,9,False,True,False,False,False,False,True,True,False,False,False
5.646329879760742,7.712230205535889,1,1600,3,False,False,False,False,False,False,False,True,False,True,True
7.8622727394104,6.833098888397217,1,2500,4,False,False,False,False,False,False,False,True,True,False,False
6.434585199767968,8.520926475524902,0,3249,14,False,False,True,False,False,False,True,True,False,True,True
6.950255870819092,8.520926475524902,1,900,11,True,False,False,False,False,False,False,True,False,True,True
7.944255828857422,8.520926475524902,0,1296,13,False,False,False,True,False,False,True,True,False,True,False
7.634579181671143,8.455562591552734,1,3025,11,True,False,False,False,False,False,True,True,False,True,False
7.0548095703125,8.455562591552734,2,1156,11,True,False,False,False,False,False,True,True,False,False,True
7.472074508666992,8.455562591552734,3,900,16,False,False,True,False,False,False,True,True,False,True,True
7.04874849319458,8.455562591552734,4,784,14,False,False,False,True,False,False,True,True,False,False,True
6.321517467498779,6.735456466674805,0,400,11,True,False,False,False,False,True,True,True,False,True,True
7.513527393341064,8.091876983642578,1,4096,11,True,False,False,False,False,False,True,True,False,True,False
5.471570014953613,8.091876983642578,1,2601,1,False,False,False,False,False,False,False,True,False,True,True
6.507526397705078,8.091876983642578,1,900,11,True,False,False,False,False,False,False,True,False,True,False
6.284445285797119,8.091876983642578,0,484,11,True,False,False,False,False,False,True,True,False,True,False
6.074004173278809,6.786083698272705,1,3969,9,False,True,False,False,False,False,True,True,False,True,False
6.990256309509277,7.941604614257813,1,4624,2,False,False,False,False,False,False,True,True,False,True,False
6.767055511474609,7.941604614257813,3,1024,11,True,False,False,False,False,False,True,True,True,False,True
6.679389953613281,7.09899377822876,0,625,5,False,False,False,False,False,False,True,True,False,True,False
6.696828365325928,6.831254959106445,1,1600,2,False,False,False,False,False,True,True,True,False,True,False
7.323610782623291,7.291321277618408,1,3481,11,True,False,False,False,False,False,True,True,False,True,True
7.315661907196045,7.291321277618408,1,1296,14,False,False,True,False,False,False,False,True,True,False,False
7.938594341278076,7.91764497756958,1,2209,14,False,False,True,False,False,False,True,True,True,False,False
6.70910120010376,7.91764497756958,1,2116,9,False,True,False,False,False,False,False,True,False,True,True
6.434585199767968,7.91764497756958,2,441,14,False,False,False,True,False,False,True,True,False,True,False
6.999574661254883,7.91764497756958,2,441,14,False,False,False,True,False,False,False,True,True,False,True
6.864934921264648,7.678736209869385,1,784,14,False,False,True,False,False,False,False,True,False,True,True
6.434585199767968,7.761375427246094,1,2025,11,True,False,False,False,False,False,True,True,False,True,True
6.76215124130249,7.761375427246094,1,400,12,False,False,False,True,False,False,False,True,False,True,False
7.010011196136475,7.459264755249023,1,1089,11,True,False,False,False,False,False,True,True,False,True,True
6.627048969268799,8.113038063049316,1,1936,5,False,False,False,False,False,False,True,True,False,True,True
7.327999591827393,8.113038063049316,2,441,9,False,True,False,False,False,False,False,True,True,False,False
5.558435440063477,8.113038063049316,3,576,8,False,True,False,False,False,False,True,True,True,False,False
7.054233551025391,8.113038063049316,3,400,12,False,False,False,True,False,False,False,True,False,True,True
7.104075908660889,7.925291538238525,1,1936,11,True,False,False,False,False,False,True,True,False,True,True
5.209941387176514,7.925291538238525,1,324,10,False,True,False,False,False,False,False,True,False,True,False
6.40632963180542,7.028421401977539,1,3600,2,False,False,False,False,False,False,True,True,False,False,False
6.938122749328613,7.17628288269043,1,784,11,True,False,False,False,False,True,True,True,True,False,False
6.078024387359619,7.17628288269043,1,784,11,True,False,False,False,False,True,False,True,False,True,True
5.32625675201416,7.331490516662598,0,1681,12,False,False,False,True,False,True,True,True,False,True,True
5.558756828308105,7.331490516662598,2,1444,6,False,False,False,False,False,True,True,True,False,True,True
6.744353771209717,7.974968433380127,1,2704,9,False,True,False,False,False,True,True,True,False,True,False
5.985823631286621,7.974968433380127,1,2601,11,True,False,False,False,False,True,False,True,False,True,True
6.500037670135498,7.974968433380127,1,784,14,False,False,True,False,False,True,False,True,False,True,False
6.463939189910889,7.974968433380127,2,841,14,False,False,True,False,False,True,True,True,False,True,False
6.975413799285889,7.488564014434814,1,3721,2,False,False,False,False,False,False,False,True,False,True,True
7.228085994720459,7.840819835662842,1,1521,11,True,False,False,False,False,False,True,True,False,True,False
6.8509202003479,7.840819835662842,1,1444,14,False,False,True,False,False,False,False,True,False,True,True
7.184186935424805,7.131191730499268,1,3025,11,True,False,False,False,False,False,False,True,False,True,False
6.463679313659668,7.391045570373535,1,3136,5,False,False,False,False,False,False,True,True,False,True,False
6.364320278167725,7.391045570373535,2,484,9,False,True,False,False,False,False,False,True,False,True,False
7.049688816070557,7.676591873168945,1,3136,1,False,False,False,False,False,False,True,True,False,True,False
4.60350227355957,7.676591873168945,1,2304,8,False,True,False,False,False,False,False,True,False,True,True
6.743960857391357,7.676591873168945,1,961,15,False,False,False,True,False,False,False,True,False,True,False
6.68325662612915,7.188928127288818,1,2401,16,False,False,True,False,False,False,True,True,False,True,False
5.965719223022461,7.188928127288818,1,2116,11,True,False,False,False,False,False,False,True,False,True,True
6.094510078430176,7.67175817489624,1,2116,11,True,False,False,False,False,True,False,True,False,True,True
5.380281448364258,7.67175817489624,1,529,15,False,False,False,True,False,True,False,True,False,True,False
6.069389820098877,7.67175817489624,1,400,11,True,False,False,False,False,True,False,True,True,False,False
6.603153228759766,7.528767585754395,1,2809,5,False,False,False,False,False,False,False,True,False,True,True
6.915392875671387,7.528767585754395,1,961,11,True,False,False,False,False,False,False,True,False,True,False
6.872128009796143,7.294151306152344,1,1600,7,False,True,False,False,False,False,True,True,False,True,True
6.18070650100708,7.294151306152344,1,361,12,False,False,False,True,False,False,False,True,False,True,False
6.693530082702637,7.80417013168335,0,2916,5,False,False,False,False,False,False,True,True,False,True,True
6.069389820098877,7.80417013168335,1,961,14,False,False,True,False,False,False,True,True,False,True,True
6.547024726867676,7.80417013168335,1,1024,11,True,False,False,False,False,False,False,True,False,True,False
6.644440650939941,8.390731811523438,1,4096,16,False,False,True,False,False,False,True,True,True,False,False
6.968193260751402,8.390731811523438,1,2809,17,False,False,True,False,False,False,False,True,True,False,True
7.077709197998047,7.61785364151001,1,1936,11,True,False,False,False,False,True,True,True,False,True,False
5.379897117614746,7.61785364151001,1,1849,11,True,False,False,False,False,True,False,True,False,True,True
7.674617290496826,8.008642196655273,1,2601,11,True,False,False,False,False,False,True,True,True,False,False
5.580044269561768,8.008642196655273,1,2809,14,False,False,True,False,False,False,False,True,False,True,True
6.997672080993652,8.008642196655273,1,576,14,False,False,True,False,False,False,False,True,False,True,True
6.434585199767968,8.008642196655273,1,400,11,True,False,False,False,False,False,False,True,False,True,True
5.889570236206055,8.257521629333496,1,1681,11,True,False,False,False,False,False,True,True,False,True,True
7.553199291229248,8.257521629333496,0,1444,11,True,False,False,False,False,False,True,True,False,True,False
7.103253364562988,8.513250350952148,1,1936,14,False,False,True,False,False,False,True,True,False,True,True
7.113277912139893,8.513250350952148,0,1225,16,False,False,True,False,False,False,True,True,False,True,True
7.855383396148682,8.226213455200195,2,1681,14,False,False,True,False,False,False,False,True,True,False,False
5.595949649810791,7.875418663024902,1,2025,11,True,False,False,False,False,False,True,True,False,True,True
7.026278972625732,7.875418663024902,1,3025,16,False,False,True,False,False,False,False,True,False,True,False
5.71839714050293,7.875418663024902,1,484,16,False,False,True,False,False,False,False,True,False,True,False
5.329493045806885,8.0352201461792,0,5329,4,False,False,False,False,False,False,True,True,False,True,True
7.203405380249023,8.0352201461792,1,3025,13,False,False,False,True,False,False,True,True,False,True,True
6.778595447540283,8.0352201461792,1,441,11,True,False,False,False,False,False,False,True,False,True,True
7.526896953582764,8.006632804870605,1,1764,16,False,False,True,False,False,False,True,True,False,True,False
4.599319934844971,7.627973079681396,1,2401,11,True,False,False,False,False,True,True,True,True,False,False
7.035855293273926,7.627973079681396,1,2209,9,False,True,False,False,False,True,False,True,False,True,True
6.968193260751402,7.627973079681396,1,729,14,False,False,True,False,False,True,False,True,False,True,False
5.970836639404297,7.627973079681396,2,676,13,False,False,False,True,False,True,True,True,False,True,True
6.524662971496582,7.533900737762451,1,3364,11,True,False,False,False,False,False,True,True,False,True,True
5.432265281677246,7.533900737762451,1,841,13,False,False,False,True,False,False,False,True,True,False,True
6.979145050048828,7.472011566162109,1,3481,13,False,False,False,True,False,True,True,True,True,False,False
6.434585199767968,7.472011566162109,1,3025,9,False,True,False,False,False,True,False,True,False,True,True
7.084506034851074,8.010676383972168,1,1225,17,False,False,True,False,False,False,False,True,False,True,True
7.292847633361816,7.715332984924316,1,729,11,True,False,False,False,False,False,True,True,False,True,False
5.187386035919189,7.450396537780762,1,4356,1,False,False,False,False,False,False,False,True,False,True,True
6.542351722717285,7.539285182952881,1,2401,9,False,True,False,False,False,False,True,True,False,True,False
7.246724605560303,7.539285182952881,1,2500,9,False,True,False,False,False,False,False,True,False,True,True
6.410209625378831,7.539285182952881,1,361,11,True,False,False,False,False,False,False,True,False,True,False
6.410209625378831,7.539285182952881,1,196,8,False,True,False,False,False,False,False,True,False,True,True
7.378592014312744,7.690796375274658,1,3136,3,False,False,False,False,False,True,True,True,False,True,False
6.410209625378831,7.690796375274658,1,1936,6,False,False,False,False,False,True,False,True,False,True,True
5.668443202972412,7.690796375274658,1,324,11,True,False,False,False,False,True,False,True,False,True,True
6.410209625378831,7.690796375274658,1,256,9,False,True,False,False,False,True,False,True,False,True,False
7.50319766998291,7.531298160552979,1,1764,11,True,False,False,False,False,True,True,True,True,False,False
5.127429962158203,7.531298160552979,1,361,12,False,False,False,True,False,True,False,True,True,False,False
7.057898044586182,7.776063919067383,1,1444,11,True,False,False,False,False,False,True,True,False,True,False
5.219454288482666,7.776063919067383,1,1369,11,True,False,False,False,False,False,False,True,False,True,True
